PLANT,PLANT_LAT,PLANT_LNG,SHIPMENTS,DESTINATION,DESTINATION_ZIP,DESTINATION_STATE,DESTINATION_COUNTRY,DESTINATION_STATE_LAT,DESTINATION_STATE_LNG,DESTINATION_ZIP_LAT,DESTINATION_ZIP_LNG
90,34.61,-89.97,1,FORTLAUDERDALE,33308,FL,US,27.8333,-81.717,26.14,-80.13
90,34.61,-89.97,1,FORTLAUDERDALE,33315,FL,US,27.8333,-81.717,26.14,-80.13
1520,41.52,-74.23,2,CLIFTON,7011,NJ,US,40.314,-74.5089,40.86,-74.15
580,47.1,-122.32,1,PORTLAND,97211,OR,US,44.5672,-122.1269,45.57,-122.62
646,28.04,-81.96,1,GOLDSBORO,27530,NC,US,35.6411,-79.8431,35.37,-77.97
10,40.2,-77.2,2,MALVERN,19355,PA,US,40.5773,-77.264,40.03,-75.51
646,28.04,-81.96,1,SUGARCREEK,44681,OH,US,40.3736,-82.7755,40.5,-81.64
530,41.93,-87.87,15,ROMEOVILLE,60446,IL,US,40.3363,-89.0022,41.64,-88.08
90,34.61,-89.97,2,Denton,76208,TX,US,31.106,-97.6475,33.21,-97.13
550,32.73,-96.29,1,WACO,76712,TX,US,31.106,-97.6475,31.49,-97.23
646,28.04,-81.96,1,CORALSPRINGS,33067,FL,US,27.8333,-81.717,26.23,-80.13
530,41.93,-87.87,3,CINCINNATI,45246,OH,US,40.3736,-82.7755,39.09,-84.51
530,41.93,-87.87,1,DAYTON,45414,OH,US,40.3736,-82.7755,39.77,-84.19
550,32.73,-96.29,1,HOUSTON,77095,TX,US,31.106,-97.6475,29.76,-95.38
646,28.04,-81.96,1,ORLANDO,32805,FL,US,27.8333,-81.717,28.5,-81.37
550,32.73,-96.29,7,CLOVIS,88103,NM,US,34.8375,-106.2371,34.38,-103.31
90,34.61,-89.97,1,Orlando,32805,FL,US,27.8333,-81.717,28.5,-81.37
90,34.61,-89.97,1,Tampa,33605,FL,US,27.8333,-81.717,27.95,-82.48
663,38.39,-121.81,2,PARKCITY,84060,UT,US,40.1135,-111.8535,40.64,-111.49
70,38.88,-89.4,1,PORTALLEN,70767,LA,US,31.1801,-91.8749,30.45,-91.2
10,40.2,-77.2,5,NORTHWALES,19454,PA,US,40.5773,-77.264,40.21,-75.27
570,39.8,-79.8,3,GREENSBORO,27407,NC,US,35.6411,-79.8431,36.07,-79.82
310,40.2,-77.2,1,TAMPA,33610,FL,US,27.8333,-81.717,27.95,-82.48
570,39.8,-79.8,4,BELTSVILLE,20705,MD,US,39.0724,-76.7902,39.03,-76.92
550,32.73,-96.29,2,AMARILLO,79103,TX,US,31.106,-97.6475,35.2,-101.81
530,41.93,-87.87,1,MADISON,53718,WI,US,44.2563,-89.6385,43.07,-89.38
310,40.2,-77.2,1,ASHBURN,20147,VA,US,37.768,-78.2057,39.04,-77.48
665,33.44,-112.13,1,AVONDALE,85323,AZ,US,33.7712,-111.3877,33.44,-112.31
665,33.44,-112.13,2,GLENDALE,85308,AZ,US,33.7712,-111.3877,33.66,-112.18
665,33.44,-112.13,1,PHOENIX,85017,AZ,US,33.7712,-111.3877,33.5,-112.12
665,33.44,-112.13,2,PHOENIX,85023,AZ,US,33.7712,-111.3877,33.63,-112.09
665,33.44,-112.13,1,PHOENIX,85043,AZ,US,33.7712,-111.3877,33.42,-112.2
665,33.44,-112.13,4,SURPRISE,85374,AZ,US,33.7712,-111.3877,33.64,-112.38
310,40.2,-77.2,1,STANTON,19804,DE,US,39.3498,-75.5148,39.73,-75.53
540,30.19,-82.64,4,COLUMBIA,29201,SC,US,33.8191,-80.9066,34,-81.03
570,39.8,-79.8,3,WYTHEVILLE,24382,VA,US,37.768,-78.2057,36.95,-81.08
570,39.8,-79.8,1,ROANOKE,24018,VA,US,37.768,-78.2057,37.27,-79.95
91,40.57,-112.33,1,GRANITEBAY,95746,CA,US,36.17,-119.7462,38.76,-121.16
91,40.57,-112.33,2,ORANGE,92867,CA,US,36.17,-119.7462,33.81,-117.79
91,40.57,-112.33,5,LYNNWOOD,98036,WA,US,47.3917,-121.5708,47.8,-122.28
91,40.57,-112.33,3,TACOMA,98445,WA,US,47.3917,-121.5708,47.13,-122.4
591,40.57,-112.33,2,ELCAJON,92020,CA,US,36.17,-119.7462,32.79,-116.96
320,32.73,-96.29,2,SANTAANA,92705,CA,US,36.17,-119.7462,33.76,-117.79
320,32.73,-96.29,1,WAYNE,7470,NJ,US,40.314,-74.5089,40.94,-74.24
320,32.73,-96.29,1,BEND,97702,OR,US,44.5672,-122.1269,43.98,-121.27
320,32.73,-96.29,1,TACOMA,98421,WA,US,47.3917,-121.5708,47.26,-122.39
1520,41.52,-74.23,6,MALVERN,19355,PA,US,40.5773,-77.264,40.03,-75.51
1661,47.1,-122.32,8,TACOMA,98446,WA,US,47.3917,-121.5708,47.13,-122.37
570,39.8,-79.8,1,CHARLOTTESVILLE,22901,VA,US,37.768,-78.2057,38.03,-78.48
550,32.73,-96.29,11,POINTCOMFORT,77978,TX,US,31.106,-97.6475,28.67,-96.55
643,40.57,-112.33,2,RIVERTON,84065,UT,US,40.1135,-111.8535,40.47,-112
643,40.57,-112.33,1,RICHFIELD,84701,UT,US,40.1135,-111.8535,38.75,-112.1
1661,47.1,-122.32,13,BOARDMAN,97818,OR,US,44.5672,-122.1269,45.77,-119.52
643,40.57,-112.33,1,SAINTGEORGE,84770,UT,US,40.1135,-111.8535,37.18,-113.6
70,38.88,-89.4,1,SAVANNAH,31408,GA,US,32.9866,-83.6487,32.08,-81.1
662,61.22,-149.85,3,KENAI,99611,AK,US,61.385,-152.2683,60.66,-150.9
540,30.19,-82.64,1,HARVEY,70058,LA,US,31.1801,-91.8749,29.88,-90.06
570,39.8,-79.8,3,WASHINGTON,20016,DC,US,38.8964,-77.0262,38.89,-77.03
310,40.2,-77.2,2,AVON,2322,MA,US,42.2373,-71.5314,42.11,-71.03
1520,41.52,-74.23,4,CHARLOTTESVILLE,22901,VA,US,37.768,-78.2057,38.03,-78.48
90,34.61,-89.97,1,ROCKYMOUNT,27815,NC,US,35.6411,-79.8431,35.92,-77.67
1520,41.52,-74.23,6,ROCHESTER,14605,NY,US,42.1497,-74.9384,43.16,-77.61
1520,41.52,-74.23,5,BROCKTON,2301,MA,US,42.2373,-71.5314,42.08,-71.02
580,47.1,-122.32,7,KENT,98032,WA,US,47.3917,-121.5708,47.39,-122.26
1520,41.52,-74.23,1,EXETER,3833,NH,US,43.4108,-71.5653,42.97,-70.94
1520,41.52,-74.23,7,MANCHESTER,3103,NH,US,43.4108,-71.5653,42.99,-71.45
530,41.93,-87.87,1,HAMMOND,46323,IN,US,39.8647,-86.2604,41.62,-87.49
580,47.1,-122.32,5,BOTHELL,98012,WA,US,47.3917,-121.5708,47.84,-122.19
540,30.19,-82.64,1,SHALIMAR,32579,FL,US,27.8333,-81.717,30.44,-86.57
540,30.19,-82.64,1,BELLEGLADE,33430,FL,US,27.8333,-81.717,26.68,-80.67
540,30.19,-82.64,2,MIAMI,33179,FL,US,27.8333,-81.717,25.77,-80.2
540,30.19,-82.64,1,ORLANDO,32839,FL,US,27.8333,-81.717,28.5,-81.37
540,30.19,-82.64,11,GREER,29651,SC,US,33.8191,-80.9066,34.93,-82.23
540,30.19,-82.64,5,CHARLOTTE,28273,NC,US,35.6411,-79.8431,35.19,-80.83
540,30.19,-82.64,5,DURHAM,27703,NC,US,35.6411,-79.8431,35.98,-78.91
540,30.19,-82.64,2,CHARLOTTESVILLE,22911,VA,US,37.768,-78.2057,38.03,-78.48
570,39.8,-79.8,4,BALTIMORE,21215,MD,US,39.0724,-76.7902,39.3,-76.61
641,41.22,-96.48,1,SOLON,44139,OH,US,40.3736,-82.7755,41.38,-81.44
642,39.69,-104.81,1,BILLINGS,59101,MT,US,46.9048,-110.3261,45.65,-108.38
570,39.8,-79.8,3,FAIRFIELD,45014,OH,US,40.3736,-82.7755,39.33,-84.54
10,40.2,-77.2,5,COLUMBUS,43201,OH,US,40.3736,-82.7755,39.98,-82.98
10,40.2,-77.2,1,LEWISCENTER,43035,OH,US,40.3736,-82.7755,40.18,-82.99
642,39.69,-104.81,1,ALBUQUERQUE,87110,NM,US,34.8375,-106.2371,35.11,-106.62
70,38.88,-89.4,1,FONDDULAC,54935,WI,US,44.2563,-89.6385,43.77,-88.44
70,38.88,-89.4,2,PEWAUKEE,53072,WI,US,44.2563,-89.6385,43.08,-88.25
550,32.73,-96.29,1,MCPHERSON,67460,KS,US,38.5111,-96.8005,38.36,-97.66
90,34.61,-89.97,1,HOUSTON,77090,TX,US,31.106,-97.6475,29.76,-95.38
70,38.88,-89.4,1,MILLSTADT,62260,IL,US,40.3363,-89.0022,38.45,-90.09
70,38.88,-89.4,1,SAINTLOUIS,63110,MO,US,38.4623,-92.302,38.63,-90.24
570,39.8,-79.8,1,MANCHESTER,3103,NH,US,43.4108,-71.5653,42.99,-71.45
570,39.8,-79.8,1,PELHAM,3076,NH,US,43.4108,-71.5653,42.73,-71.31
1661,47.1,-122.32,1,FEDERALWAY,98003,WA,US,47.3917,-121.5708,47.3,-122.31
1661,47.1,-122.32,1,KENT,98032,WA,US,47.3917,-121.5708,47.39,-122.26
1661,47.1,-122.32,2,TUKWILA,98188,WA,US,47.3917,-121.5708,47.44,-122.28
664,33.98,-117.65,1,LEMONGROVE,91945,CA,US,36.17,-119.7462,32.73,-117.03
664,33.98,-117.65,2,SANDIEGO,92154,CA,US,36.17,-119.7462,32.56,-117.01
664,33.98,-117.65,1,OCEANSIDE,92056,CA,US,36.17,-119.7462,33.2,-117.29
664,33.98,-117.65,2,OCEANSIDE,92057,CA,US,36.17,-119.7462,33.27,-117.28
664,33.98,-117.65,1,ELCAJON,92020,CA,US,36.17,-119.7462,32.79,-116.96
664,33.98,-117.65,4,LAQUINTA,92253,CA,US,36.17,-119.7462,33.65,-116.27
664,33.98,-117.65,2,INDIO,92203,CA,US,36.17,-119.7462,33.75,-116.23
664,33.98,-117.65,2,YUCCAVALLEY,92284,CA,US,36.17,-119.7462,34.15,-116.41
664,33.98,-117.65,2,ESCONDIDO,92029,CA,US,36.17,-119.7462,33.08,-117.13
664,33.98,-117.65,5,PALMSPRINGS,92264,CA,US,36.17,-119.7462,33.72,-116.51
540,30.19,-82.64,1,MIAMI,33015,FL,US,27.8333,-81.717,25.86,-80.29
1520,41.52,-74.23,6,BUFFALO,14206,NY,US,42.1497,-74.9384,42.88,-78.85
1520,41.52,-74.23,1,SOUTHHACKENSACK,7606,NJ,US,40.314,-74.5089,40.86,-74.04
1520,41.52,-74.23,2,WILKESBARRE,18701,PA,US,40.5773,-77.264,41.24,-75.87
642,39.69,-104.81,1,DENVER,80217,CO,US,39.0646,-105.3272,39.76,-104.87
1520,41.52,-74.23,1,LAMBERTVILLE,8530,NJ,US,40.314,-74.5089,40.36,-74.94
1520,41.52,-74.23,1,LEONARDO,7737,NJ,US,40.314,-74.5089,40.41,-74.06
1520,41.52,-74.23,1,PRINCETON,8540,NJ,US,40.314,-74.5089,40.35,-74.65
1520,41.52,-74.23,6,AVENEL,7001,NJ,US,40.314,-74.5089,40.58,-74.27
1520,41.52,-74.23,1,SPRINGFIELD,1129,MA,US,42.2373,-71.5314,42.11,-72.53
641,41.22,-96.48,6,GRAETTINGER,51342,IA,US,42.0046,-93.214,43.23,-94.75
1520,41.52,-74.23,4,COMMACK,11725,NY,US,42.1497,-74.9384,40.84,-73.28
550,32.73,-96.29,1,WICHITAFALLS,76302,TX,US,31.106,-97.6475,33.89,-98.51
560,40.57,-112.33,4,ELCAJON,92020,CA,US,36.17,-119.7462,32.79,-116.96
560,40.57,-112.33,2,LOSANGELES,90036,CA,US,36.17,-119.7462,34.06,-118.35
560,40.57,-112.33,5,ANAHEIM,92801,CA,US,36.17,-119.7462,33.84,-117.95
91,40.57,-112.33,1,FRESNO,93722,CA,US,36.17,-119.7462,36.79,-119.92
91,40.57,-112.33,2,SANJOSE,95125,CA,US,36.17,-119.7462,37.29,-121.88
646,28.04,-81.96,3,MIAMI,33147,FL,US,27.8333,-81.717,25.77,-80.2
550,32.73,-96.29,2,TULSA,74104,OK,US,35.5376,-96.9247,36.12,-95.91
550,32.73,-96.29,1,SUGARLAND,77478,TX,US,31.106,-97.6475,29.61,-95.61
1520,41.52,-74.23,2,SUMMIT,7901,NJ,US,40.314,-74.5089,40.71,-74.36
540,30.19,-82.64,1,CHARLESTON,29492,SC,US,33.8191,-80.9066,32.78,-79.99
70,38.88,-89.4,2,DORAVILLE,30360,GA,US,32.9866,-83.6487,33.76,-84.42
1520,41.52,-74.23,3,WORCESTER,1605,MA,US,42.2373,-71.5314,42.26,-71.8
1520,41.52,-74.23,1,ALLENTOWN,18103,PA,US,40.5773,-77.264,40.59,-75.47
665,33.44,-112.13,4,GLENDALE,85301,AZ,US,33.7712,-111.3877,33.53,-112.18
665,33.44,-112.13,4,TEMPE,85282,AZ,US,33.7712,-111.3877,33.4,-111.92
1520,41.52,-74.23,3,LOWELL,01852,MA,US,42.2373,-71.5314,42.63,-71.32
1520,41.52,-74.23,3,TREXLERTOWN,18087,PA,US,40.5773,-77.264,40.56,-75.6
1520,41.52,-74.23,1,YORK,17402,PA,US,40.5773,-77.264,39.96,-76.73
530,41.93,-87.87,1,Livonia,48150,MI,US,43.3504,-84.5603,42.39,-83.37
530,41.93,-87.87,1,Warren,48089,MI,US,43.3504,-84.5603,42.49,-83.02
91,40.57,-112.33,1,SANANTONIO,78216,TX,US,31.106,-97.6475,29.45,-98.5
646,28.04,-81.96,2,HOLIDAY,34690,FL,US,27.8333,-81.717,28.18,-82.74
646,28.04,-81.96,3,HUDSON,34667,FL,US,27.8333,-81.717,28.35,-82.69
646,28.04,-81.96,1,SEMINOLE,33777,FL,US,27.8333,-81.717,27.9,-82.78
646,28.04,-81.96,3,TAMPA,33619,FL,US,27.8333,-81.717,27.95,-82.48
1520,41.52,-74.23,7,HICKSVILLE,11801,NY,US,42.1497,-74.9384,40.76,-73.52
1520,41.52,-74.23,1,NEWARK,19716,DE,US,39.3498,-75.5148,39.67,-75.75
550,32.73,-96.29,1,CYPRESS,77429,TX,US,31.106,-97.6475,29.96,-95.69
1520,41.52,-74.23,1,FREEHOLD,7728,NJ,US,40.314,-74.5089,40.25,-74.27
1520,41.52,-74.23,1,SEWELL,8080,NJ,US,40.314,-74.5089,39.75,-75.09
1520,41.52,-74.23,2,SEEKONK,2771,MA,US,42.2373,-71.5314,41.81,-71.33
550,32.73,-96.29,9,MIDLAND,79706,TX,US,31.106,-97.6475,32.02,-102.1
663,38.39,-121.81,2,GILROY,95020,CA,US,36.17,-119.7462,37.06,-121.55
663,38.39,-121.81,2,MORGANHILL,95037,CA,US,36.17,-119.7462,37.17,-121.65
663,38.39,-121.81,2,SANJOSE,95125,CA,US,36.17,-119.7462,37.29,-121.88
663,38.39,-121.81,1,SANJOSE,95136,CA,US,36.17,-119.7462,37.27,-121.84
663,38.39,-121.81,3,SANLEANDRO,94577,CA,US,36.17,-119.7462,37.71,-122.16
663,38.39,-121.81,1,SOQUEL,95073,CA,US,36.17,-119.7462,37.02,-121.94
663,38.39,-121.81,1,SUNNYVALE,94086,CA,US,36.17,-119.7462,37.36,-122.02
663,38.39,-121.81,1,SUNNYVALE,94089,CA,US,36.17,-119.7462,37.42,-122
550,32.73,-96.29,3,HOUSTON,77051,TX,US,31.106,-97.6475,29.76,-95.38
663,38.39,-121.81,2,PONCHASPRINGS,81242,CO,US,39.0646,-105.3272,38.51,-106.07
560,40.57,-112.33,1,PORTERVILLE,93257,CA,US,36.17,-119.7462,35.96,-118.92
560,40.57,-112.33,2,WATSONVILLE,95076,CA,US,36.17,-119.7462,36.95,-121.72
1520,41.52,-74.23,1,LEWES,19958,DE,US,39.3498,-75.5148,38.76,-75.17
1520,41.52,-74.23,4,Warwick,2886,RI,US,41.6772,-71.5101,41.7,-71.42
665,33.44,-112.13,4,PHOENIX,85009,AZ,US,33.7712,-111.3877,33.44,-112.13
662,61.22,-149.85,2,FAIRBANKS,99701,AK,US,61.385,-152.2683,64.81,-147.72
662,61.22,-149.85,1,PRUDHOEBAY,99734,AK,US,61.385,-152.2683,70.01,-148.88
663,38.39,-121.81,1,ELKGROVE,95624,CA,US,36.17,-119.7462,38.44,-121.3
663,38.39,-121.81,2,RANCHOCORDOVA,95670,CA,US,36.17,-119.7462,38.6,-121.26
663,38.39,-121.81,1,RANCHOCORDOVA,95742,CA,US,36.17,-119.7462,38.57,-121.17
663,38.39,-121.81,2,RANCHOCORDOVA,95742,CA,US,36.17,-119.7462,38.57,-121.17
663,38.39,-121.81,1,STOCKTON,95212,CA,US,36.17,-119.7462,38.04,-121.2
663,38.39,-121.81,1,TRACY,95377,CA,US,36.17,-119.7462,37.62,-121.45
10,40.2,-77.2,1,AVENEL,7001,NJ,US,40.314,-74.5089,40.58,-74.27
10,40.2,-77.2,1,LAKEWOOD,08701,NJ,US,40.314,-74.5089,40.09,-74.21
1520,41.52,-74.23,1,STOWE,5672,VT,US,44.0407,-72.7093,44.46,-72.68
1520,41.52,-74.23,26,TONAWANDA,14150,NY,US,42.1497,-74.9384,43,-78.87
1520,41.52,-74.23,4,EATONTOWN,7724,NJ,US,40.314,-74.5089,40.29,-74.05
10,40.2,-77.2,2,TERRELL,75160,TX,US,31.106,-97.6475,32.73,-96.29
1520,41.52,-74.23,1,STAMFORD,6902,CT,US,41.5834,-72.7622,41.09,-73.55
1520,41.52,-74.23,1,FOXBORO,2035,MA,US,42.2373,-71.5314,42.06,-71.24
550,32.73,-96.29,1,HOUSTON,77056,TX,US,31.106,-97.6475,29.76,-95.38
1520,41.52,-74.23,2,BERWICK,18603,PA,US,40.5773,-77.264,41.05,-76.24
642,39.69,-104.81,1,MAPLETON,84664,UT,US,40.1135,-111.8535,40.11,-111.48
642,39.69,-104.81,9,TOOELE,84074,UT,US,40.1135,-111.8535,40.57,-112.33
1520,41.52,-74.23,3,ROCHESTER,14606,NY,US,42.1497,-74.9384,43.16,-77.61
1520,41.52,-74.23,4,ROCHESTER,14621,NY,US,42.1497,-74.9384,43.16,-77.61
550,32.73,-96.29,1,AUSTIN,78727,TX,US,31.106,-97.6475,30.26,-97.74
550,32.73,-96.29,2,SANANTONIO,78213,TX,US,31.106,-97.6475,29.45,-98.5
641,41.22,-96.48,1,NORTHWILKESBORO,28659,NC,US,35.6411,-79.8431,36.16,-81.14
550,32.73,-96.29,4,HOUSTON,77067,TX,US,31.106,-97.6475,29.76,-95.38
663,38.39,-121.81,1,WILLIAMS,95987,CA,US,36.17,-119.7462,39.11,-122.27
663,38.39,-121.81,4,VACAVILLE,95688,CA,US,36.17,-119.7462,38.41,-122.01
70,38.88,-89.4,1,AUSTIN,78759,TX,US,31.106,-97.6475,30.26,-97.74
550,32.73,-96.29,5,HOUSTON,77090,TX,US,31.106,-97.6475,29.76,-95.38
642,39.69,-104.81,2,GRANDJUNCTION,81505,CO,US,39.0646,-105.3272,39.08,-108.55
642,39.69,-104.81,2,MONTROSE,81401,CO,US,39.0646,-105.3272,38.49,-107.87
530,41.93,-87.87,6,BOLINGBROOK,60440,IL,US,40.3363,-89.0022,41.7,-88.07
663,38.39,-121.81,1,NORTHHIGHLANDS,95660,CA,US,36.17,-119.7462,38.66,-121.37
663,38.39,-121.81,9,SACRAMENTO,95826,CA,US,36.17,-119.7462,38.54,-121.38
550,32.73,-96.29,1,AMARILLO,79106,TX,US,31.106,-97.6475,35.2,-101.81
663,38.39,-121.81,5,WINDSOR,95492,CA,US,36.17,-119.7462,38.53,-122.81
646,28.04,-81.96,2,SARASOTA,34243,FL,US,27.8333,-81.717,27.33,-82.54
663,38.39,-121.81,2,CHINO,91710,CA,US,36.17,-119.7462,33.98,-117.65
664,33.98,-117.65,1,BAKERSFIELD,93313,CA,US,36.17,-119.7462,35.15,-119.06
665,33.44,-112.13,6,CASAGRANDE,85122,AZ,US,33.7712,-111.3877,32.91,-111.74
665,33.44,-112.13,1,GILBERT,85296,AZ,US,33.7712,-111.3877,33.3,-111.76
665,33.44,-112.13,2,MESA,85204,AZ,US,33.7712,-111.3877,33.39,-111.78
665,33.44,-112.13,6,MESA,85209,AZ,US,33.7712,-111.3877,33.37,-111.64
665,33.44,-112.13,2,TUCSON,85705,AZ,US,33.7712,-111.3877,32.26,-111
665,33.44,-112.13,2,TUCSON,85716,AZ,US,33.7712,-111.3877,32.24,-110.92
665,33.44,-112.13,2,TUCSON,85741,AZ,US,33.7712,-111.3877,32.33,-111.05
665,33.44,-112.13,2,TUCSON,85746,AZ,US,33.7712,-111.3877,32.09,-111.08
664,33.98,-117.65,3,BALDWINPARK,91706,CA,US,36.17,-119.7462,34.09,-117.96
664,33.98,-117.65,2,BURBANK,91502,CA,US,36.17,-119.7462,34.17,-118.31
664,33.98,-117.65,2,CITYOFINDUSTRY,91748,CA,US,36.17,-119.7462,33.97,-117.9
664,33.98,-117.65,2,COMMERCE,90040,CA,US,36.17,-119.7462,33.99,-118.14
664,33.98,-117.65,3,HUNTINGTONPARK,90255,CA,US,36.17,-119.7462,33.97,-118.21
664,33.98,-117.65,1,LOSANGELES,90065,CA,US,36.17,-119.7462,34.1,-118.22
664,33.98,-117.65,1,NORWALK,90650,CA,US,36.17,-119.7462,33.9,-118.07
664,33.98,-117.65,2,ANAHEIM,92801,CA,US,36.17,-119.7462,33.84,-117.95
664,33.98,-117.65,1,BREA,92821,CA,US,36.17,-119.7462,33.92,-117.86
664,33.98,-117.65,1,ORANGE,92867,CA,US,36.17,-119.7462,33.81,-117.79
664,33.98,-117.65,1,RANCHOSANTAMARGARI,92688,CA,US,36.17,-119.7462,33.61,-117.61
664,33.98,-117.65,1,SANTAANA,92704,CA,US,36.17,-119.7462,33.71,-117.9
664,33.98,-117.65,1,TUSTIN,92780,CA,US,36.17,-119.7462,33.74,-117.82
580,47.1,-122.32,1,NORTHRIDGE,91330,CA,US,36.17,-119.7462,34.24,-118.5
580,47.1,-122.32,5,COEURD'ALENE,83814,ID,US,44.2394,-114.5103,47.59,-116.91
1661,47.1,-122.32,7,DALLAS,97338,OR,US,44.5672,-122.1269,44.92,-123.34
580,47.1,-122.32,2,BELLINGHAM,98229,WA,US,47.3917,-121.5708,48.68,-122.41
662,61.22,-149.85,1,ANCHORAGE,99503,AK,US,61.385,-152.2683,61.18,-149.88
662,61.22,-149.85,1,ANCHORAGE,99504,AK,US,61.385,-152.2683,61.17,-149.63
662,61.22,-149.85,1,ANCHORAGE,99508,AK,US,61.385,-152.2683,61.2,-149.82
664,33.98,-117.65,2,VISTA,92083,CA,US,36.17,-119.7462,33.18,-117.24
664,33.98,-117.65,1,LAJOLLA,92037,CA,US,36.17,-119.7462,32.86,-117.24
300,33.04,-96.51,1,Fife,98424,WA,US,47.3917,-121.5708,47.23,-122.36
300,33.04,-96.51,1,MASPETH,11378,NY,US,42.1497,-74.9384,40.72,-73.9
300,33.04,-96.51,1,Columbia,29201,SC,US,33.8191,-80.9066,34,-81.03
300,33.04,-96.51,1,DALLAS,75247,TX,US,31.106,-97.6475,32.79,-96.76
300,33.04,-96.51,4,CARLISLE,17013,PA,US,40.5773,-77.264,40.2,-77.2
300,33.04,-96.51,2,GLENBURNIE,21060,MD,US,39.0724,-76.7902,39.16,-76.6
300,33.04,-96.51,1,SEVERN,21144,MD,US,39.0724,-76.7902,39.13,-76.69
320,32.73,-96.29,2,MCFARLAND,53558,WI,US,44.2563,-89.6385,43.01,-89.29
320,32.73,-96.29,8,DENVER,80239,CO,US,39.0646,-105.3272,39.76,-104.87
646,28.04,-81.96,2,LOGANTON,17747,PA,US,40.5773,-77.264,41.03,-77.3
300,33.04,-96.51,1,OKLAHOMACITY,73126,OK,US,35.5376,-96.9247,35.46,-97.51
300,33.04,-96.51,1,Greenville,29615,SC,US,33.8191,-80.9066,34.83,-82.37
300,33.04,-96.51,1,NORTHCHARLESTON,29405,SC,US,33.8191,-80.9066,32.78,-79.99
300,33.04,-96.51,1,ANAHEIM,92801,CA,US,36.17,-119.7462,33.84,-117.95
